avg_dollar_vol,avg_volume_30d,catalyst,close,date,flagged,open,reason,ticker,volume
10942694.15541172,1424830.0,none,7.289999961853027,2026-04-29,True,7.400000095367432,Runaway Gap,ACDC,2149000
287727413.4616598,3874073.3333333335,none,72.80000305175781,2026-04-29,True,73.1500015258789,Runaway Gap,ADM,5136000
41862845.08270264,2493320.0,none,16.15999984741211,2026-04-29,True,16.190000534057617,Runaway Gap,ADTN,3774500
166567105.8694458,1206046.6666666667,none,137.1300048828125,2026-04-29,True,138.1199951171875,Runaway Gap,AER,1919600
36523062.506599426,1302070.0,none,24.799999237060547,2026-04-29,True,26.5,Runaway Gap,AGIO,2813800
90323235.93156528,3475307.3,none,17.489999771118164,2026-04-29,True,19.459999084472656,Runaway Gap,AKAN,12421400
80882992.53990173,1835330.0,none,41.119998931884766,2026-04-29,True,42.189998626708984,Runaway Gap,ALGM,2696000
132768100.28076172,966500.0,none,137.86000061035156,2026-04-29,True,138.66000366210938,Runaway Gap,ALLE,1581700
255539489.05761722,1121426.6666666667,none,228.9499969482422,2026-04-29,True,229.67999267578125,Runaway Gap,AME,1806800
144772205.9007009,2550153.3333333335,none,57.470001220703125,2026-04-29,True,57.599998474121094,Runaway Gap,AMRZ,3752800
1216056243.61735,8195553.333333333,none,143.72000122070312,2026-04-29,True,154.0,Runaway Gap,APH,14324300
102622521.77581787,551793.3333333334,none,184.02000427246094,2026-04-29,True,191.47999572753906,Runaway Gap,ARW,795500
280825932.9949951,1920440.0,none,151.6999969482422,2026-04-29,True,155.0,Runaway Gap,ATI,2908700
2305189.8709932966,493616.6666666667,none,4.610000133514404,2026-04-29,True,4.699999809265137,Runaway Gap,ATLX,856600
18437002.50289917,674360.0,none,28.479999542236328,2026-04-29,True,28.6200008392334,Runaway Gap,ATRC,1079200
186590424.42504883,1012043.3333333334,none,183.5,2026-04-29,True,183.85000610351562,Runaway Gap,AVB,1693000
92692542.67883301,1136913.3333333333,none,78.27999877929688,2026-04-29,True,82.44999694824219,Runaway Gap,AVT,3075700
68963819.16217804,8785200.0,none,7.860000133514404,2026-04-29,True,8.5,Runaway Gap,AVTR,17429200
10910247.677294414,450836.6666666667,none,23.93000030517578,2026-04-29,True,24.059999465942383,Runaway Gap,BAND,589900
3095249397.720744,10748513.333333334,none,226.3699951171875,2026-04-29,True,276.54998779296875,Runaway Gap,BE,19882500
161753245.69042206,5492470.0,none,29.459999084472656,2026-04-29,True,29.860000610351562,Runaway Gap,BEN,9603300
30547647.076924644,952233.3333333334,none,33.22999954223633,2026-04-29,True,33.33000183105469,Runaway Gap,BEP,4162400
46302267.2898229,1304656.6666666667,none,39.779998779296875,2026-04-29,True,40.20000076293945,Runaway Gap,BIPC,5885200
23598118.95339966,604460.0,none,37.5099983215332,2026-04-29,True,38.0,Runaway Gap,BLKB,956100
