avg_dollar_vol,catalyst,date,flagged,high,prev_high,prev_high_rsi,reason,rsi,ticker
79358413.84273529,none,2026-04-29,True,28.56999969482422,28.489999771118164,58.98161607201631,Bearish Divergence,57.72594509003604,ACHC
36880418.14018504,none,2026-04-29,True,31.040000915527344,30.700000762939453,83.73333835178079,Bearish Divergence,79.67213617092594,ADEA
95404161.56517029,none,2026-04-29,True,17.809999465942383,17.405000686645508,95.44025260970852,Bearish Divergence,95.37480158404227,AESI
17860609.09582138,none,2026-04-29,True,13.399999618530273,13.390000343322754,72.05880238937299,Bearish Divergence,64.42951280402744,AHCO
12179955365.268963,none,2026-04-29,True,265.9100036621094,264.5,94.63040132796155,Bearish Divergence,83.29937879092785,AMZN
52936182.869021095,none,2026-04-29,True,13.545000076293945,13.470000267028809,84.4221281326902,Bearish Divergence,81.76472502185038,APLE
59247320.0,none,2026-04-29,True,38.599998474121094,38.15999984741211,72.583802833857,Bearish Divergence,71.69040554598647,AROC
102622521.77581787,none,2026-04-29,True,192.0500030517578,190.07000732421875,87.8303967633608,Bearish Divergence,80.14784432100632,ARW
92692542.67883301,none,2026-04-29,True,82.51000213623047,79.87999725341797,85.41205941442993,Bearish Divergence,83.38670998252746,AVT
3095249397.720744,none,2026-04-29,True,290.5,242.2030029296875,86.61944588440949,Bearish Divergence,85.59019821642093,BE
161753245.69042206,none,2026-04-29,True,30.280000686645508,29.469999313354492,81.28414563698004,Bearish Divergence,80.75314486489478,BEN
51124630.05444527,none,2026-04-29,True,6.329999923706055,6.25,60.85107134175516,Bearish Divergence,56.57895686223578,BORR
37347098.16106161,none,2026-04-29,True,76.33999633789062,73.94000244140625,78.17149753491083,Bearish Divergence,72.15795920541088,CHEF
75194092.99868265,none,2026-04-29,True,33.689998626708984,31.610000610351562,75.21685160307105,Bearish Divergence,69.77077117259014,CSTM
338764029.1666666,none,2026-04-29,True,28.81999969482422,27.649999618530273,84.922538526353,Bearish Divergence,69.33667696332829,CVE
650084339.4896698,none,2026-04-29,True,83.93000030517578,83.72030339048399,70.64628568732549,Bearish Divergence,64.76222024469891,CVS
152436753.70559692,none,2026-04-29,True,66.87000274658203,64.69999694824219,77.66016092705408,Bearish Divergence,75.81520454645346,DINO
126931657.42905934,none,2026-04-29,True,43.709999084472656,41.20000076293945,79.77294495619793,Bearish Divergence,71.5999929199262,ESI
23617768.706868492,none,2026-04-29,True,32.529998779296875,32.5,87.67856273115957,Bearish Divergence,86.78159722564777,EZPW
656568897.4212646,none,2026-04-29,True,205.8699951171875,204.91000366210938,76.50839425842868,Bearish Divergence,73.86392368693254,FANG
52682546.259368256,none,2026-04-29,True,13.65999984741211,12.430000305175781,90.18758689117689,Bearish Divergence,79.27332467755221,FCEL
238706737.33851117,none,2026-04-29,True,255.8800048828125,241.08999633789062,82.44482942381833,Bearish Divergence,78.61628556401882,GNRC
