avg_dollar_vol,catalyst,date,flagged,high,prev_high,prev_high_rsi,reason,rsi,ticker
89500819.62620418,none,2026-05-04,True,30.200000762939453,28.56999969482422,57.72594509003604,Bearish Divergence,55.97884114754158,ACHC
100925612.5,none,2026-05-04,True,17.850000381469727,17.809999465942383,95.37480158404227,Bearish Divergence,93.90244434306808,AESI
17136863.683201473,none,2026-05-04,True,13.430000305175781,13.399999618530273,64.42951280402744,Bearish Divergence,55.29410356744959,AHCO
13167574887.830402,none,2026-05-04,True,276.1000061035156,273.8800048828125,82.20669162401299,Bearish Divergence,80.48718312311563,AMZN
57701865.5810674,none,2026-05-04,True,39.70000076293945,39.400001525878906,73.92116825516791,Bearish Divergence,73.64482142959004,AROC
2832487.1294021606,none,2026-05-04,True,8.489999771118164,7.679999828338623,72.57143978197358,Bearish Divergence,68.42106070361663,AURA
92776315.13149261,none,2026-05-04,True,6.239999771118164,5.789999961853027,90.27236581605054,Bearish Divergence,76.74418015190193,BB
5498970.263786316,none,2026-05-04,True,9.319999694824219,9.260000228881836,71.34500347449564,Bearish Divergence,67.76314014544775,BBDC
3094721266.389974,none,2026-05-04,True,302.989990234375,296.5,82.8360641642108,Bearish Divergence,75.90621983876453,BE
70288389.56025442,none,2026-05-04,True,28.010000228881836,27.760000228881836,78.53658457159791,Bearish Divergence,75.32163359146114,CC
17289477.48453776,none,2026-05-04,True,33.15999984741211,32.83000183105469,79.04956338576707,Bearish Divergence,78.71235548937604,CEVA
135495617.5,none,2026-05-04,True,149.94000244140625,148.4199981689453,80.76411976830387,Bearish Divergence,71.50192252821765,CHRD
9784261.69541359,none,2026-05-04,True,10.204999923706055,10.180000305175781,93.35441677029571,Bearish Divergence,80.82190492315218,CTOS
640659597.8297424,none,2026-05-04,True,111.37999725341797,107.33999633789062,78.99195959864443,Bearish Divergence,65.30683557189252,EBAY
76651306.08032227,none,2026-05-04,True,152.52999877929688,149.8800048828125,68.2090039610758,Bearish Divergence,66.11393032469685,ECG
17503997.528076172,none,2026-05-04,True,28.34000015258789,27.260000228881836,83.08723003992884,Bearish Divergence,82.7160312941025,EFXT
464174252.9229228,none,2026-06-05,True,89.4800033569336,89.13999938964844,87.35554207056798,Bearish Divergence,64.77419945501512,EW
240321219.16666666,none,2026-05-04,True,69.30000305175781,65.05000305175781,96.33028753725262,Bearish Divergence,90.05800268798725,GFS
7527571811.11857,none,2026-05-04,True,384.17999267578125,383.3900146484375,86.49789484747475,Bearish Divergence,80.7008960099123,GOOG
11123307475.0,none,2026-05-04,True,387.3800048828125,386.760009765625,86.8559824120287,Bearish Divergence,82.19494800728081,GOOGL
182991878.20718384,none,2026-04-29,True,223.84500122070312,217.16000366210938,80.5786278099937,Bearish Divergence,74.21751123484361,IEX
188226331.5246582,none,2026-05-04,True,208.52999877929688,207.47999572753906,74.34161780689803,Bearish Divergence,58.19288951371863,JAZZ
72157777.9155721,none,2026-04-29,True,67.69999694824219,67.31999969482422,85.12773141475459,Bearish Divergence,83.18044728017072,KGS
21376170.72479884,none,2026-04-29,True,14.289999961853027,13.479999542236328,69.57606423914832,Bearish Divergence,63.39712989616584,KODK
50639475.62122345,none,2026-05-12,True,26.985000610351562,26.850000381469727,76.3768013383503,Bearish Divergence,65.85613681276018,NESR
21571368.688964844,none,2026-05-12,True,40.91999816894531,40.84000015258789,85.11047235571021,Bearish Divergence,69.708912291317,NTCT
