date,flagged,low,prev_low,prev_low_rsi,reason,rsi,ticker
2026-04-24,True,178.0,180.3800048828125,30.34892907918939,Bullish Divergence,57.17016864406258,CHTR
2026-04-24,True,5.0,5.21999979019165,39.790581144563774,Bullish Divergence,42.27642375479606,COUR
2026-04-24,True,33.7400016784668,33.91999816894531,31.0827727098669,Bullish Divergence,35.32466245673369,G
2026-04-24,True,41.43000030517578,42.099998474121094,31.123914714588935,Bullish Divergence,58.5482364223026,LBRDK
